stn;time;vapour_pressure_2m_above [hPa];qpva200h0;mpva200h0;atmospheric_pressure [hPa];qprestah0;mprestah0;evaporation [mm];qeva000hs;meva000hs
MAG;2012121909;4.4;0;0;997.4;4;0;-;-;-
MAG;2012121910;5.0;0;0;997.4;4;0;-;-;-
MAG;2012121911;5.2;0;0;997.0;4;0;-;-;-
MAG;2012121912;5.3;0;0;996.4;4;0;-;-;-
MAG;2012121913;5.2;0;0;995.9;4;0;-;-;-
MAG;2012121914;5.1;0;0;995.8;4;0;-;-;-
MAG;2012121915;5.0;0;0;996.4;4;0;-;-;-
MAG;2012121916;4.9;0;0;997.0;4;0;-;-;-
MAG;2012121917;4.7;0;0;997.8;4;0;-;-;-
MAG;2012121918;4.6;0;0;998.3;4;0;-;-;-
MAG;2012121919;4.4;0;0;998.5;4;0;-;-;-
MAG;2012121920;4.4;0;0;998.6;4;0;-;-;-
MAG;2012121921;4.2;0;0;998.9;4;0;-;-;-
MAG;2012121922;4.0;0;0;999.1;4;0;-;-;-
MAG;2012121923;3.9;0;0;998.9;4;0;-;-;-
MAG;2012122000;3.8;0;0;998.7;4;0;-;-;-
MAG;2012122001;3.6;0;0;998.5;4;0;-;-;-
MAG;2012122002;3.7;0;0;998.4;4;0;-;-;-
MAG;2012122003;3.8;0;0;998.0;4;0;-;-;-
MAG;2012122004;3.6;0;0;997.8;4;0;-;-;-
MAG;2012122005;3.6;0;0;997.6;4;0;-;-;-
MAG;2012122006;3.6;0;0;997.5;4;0;-;-;-
MAG;2012122007;3.7;0;0;997.6;4;0;-;-;-
MAG;2012122008;3.8;0;0;997.8;4;0;-;-;-
MAG;2012122009;4.4;0;0;997.6;4;0;-;-;-
MAG;2012122010;4.8;0;0;997.3;4;0;-;-;-
MAG;2012122011;5.0;0;0;996.6;4;0;-;-;-
MAG;2012122012;5.1;0;0;995.9;4;0;-;-;-
MAG;2012122013;5.0;0;0;995.2;4;0;-;-;-
MAG;2012122014;4.9;0;0;994.5;4;0;-;-;-
MAG;2012122015;4.8;0;0;994.0;4;0;-;-;-
MAG;2012122016;5.1;0;0;993.5;4;0;-;-;-
MAG;2012122017;5.1;0;0;993.2;4;0;-;-;-
MAG;2012122018;5.1;0;0;992.9;4;0;-;-;-
MAG;2012122019;5.2;0;0;992.5;4;0;-;-;-
MAG;2012122020;5.2;0;0;992.3;4;0;-;-;-
MAG;2012122021;5.3;0;0;992.0;4;0;-;-;-
MAG;2012122022;5.3;0;0;991.6;4;0;-;-;-
MAG;2012122023;5.2;0;0;990.9;4;0;-;-;-
MAG;2012122100;5.1;0;0;990.3;4;0;-;-;-
MAG;2012122101;5.0;0;0;990.0;4;0;-;-;-
MAG;2012122102;4.9;0;0;990.1;4;0;-;-;-
MAG;2012122103;4.9;0;0;990.0;4;0;-;-;-
MAG;2012122104;4.9;0;0;989.6;4;0;-;-;-
MAG;2012122105;4.9;0;0;989.2;4;0;-;-;-
MAG;2012122106;4.9;0;0;988.7;4;0;-;-;-
MAG;2012122107;4.7;0;0;988.6;4;0;-;-;-
MAG;2012122108;4.5;0;0;988.7;4;0;-;-;-
MAG;2012122109;4.5;0;0;989.2;4;0;-;-;-
MAG;2012122110;5.0;0;0;989.1;4;0;-;-;-
MAG;2012122111;5.3;0;0;988.4;4;0;-;-;-
MAG;2012122112;5.4;0;0;988.1;4;0;-;-;-
MAG;2012122113;5.5;0;0;987.9;4;0;-;-;-
MAG;2012122114;5.3;0;0;987.9;4;0;-;-;-
MAG;2012122115;5.2;0;0;988.2;4;0;-;-;-
MAG;2012122116;4.9;0;0;989.0;4;0;-;-;-
MAG;2012122117;4.6;0;0;989.7;4;0;-;-;-
MAG;2012122118;4.6;0;0;990.4;4;0;-;-;-
MAG;2012122119;4.4;0;0;991.0;4;0;-;-;-
MAG;2012122120;4.3;0;0;991.4;4;0;-;-;-
MAG;2012122121;4.3;0;0;992.0;4;0;-;-;-
MAG;2012122122;4.0;0;0;992.4;4;0;-;-;-
MAG;2012122123;4.0;0;0;992.9;4;0;-;-;-
MAG;2012122200;3.8;0;0;993.5;4;0;-;-;-
MAG;2012122201;3.8;0;0;994.0;4;0;-;-;-
MAG;2012122202;4.0;0;0;994.4;4;0;-;-;-
MAG;2012122203;4.2;0;0;994.0;4;0;-;-;-
MAG;2012122204;4.2;0;0;994.0;4;0;-;-;-
MAG;2012122205;4.0;0;0;994.0;4;0;-;-;-
MAG;2012122206;3.7;0;0;994.6;4;0;-;-;-
MAG;2012122207;3.8;0;0;995.2;4;0;-;-;-
MAG;2012122208;3.8;0;0;996.0;4;0;-;-;-
MAG;2012122209;4.3;0;0;996.3;4;0;-;-;-
MAG;2012122210;4.8;0;0;996.3;4;0;-;-;-
MAG;2012122211;5.2;0;0;996.0;4;0;-;-;-
MAG;2012122212;5.4;0;0;995.8;4;0;-;-;-
MAG;2012122213;5.6;0;0;995.2;4;0;-;-;-
MAG;2012122214;5.6;0;0;995.2;4;0;-;-;-
MAG;2012122215;5.7;0;0;995.3;4;0;-;-;-
MAG;2012122216;5.8;0;0;995.4;4;0;-;-;-
MAG;2012122217;5.9;0;0;995.4;4;0;-;-;-
MAG;2012122218;5.9;0;0;995.6;4;0;-;-;-
MAG;2012122219;5.9;0;0;995.9;4;0;-;-;-
MAG;2012122220;5.9;0;0;996.2;4;0;-;-;-
MAG;2012122221;6.3;0;0;996.3;4;0;-;-;-
MAG;2012122222;6.8;0;0;996.3;4;0;-;-;-
MAG;2012122223;6.8;0;0;996.2;4;0;-;-;-
MAG;2012122300;6.8;0;0;995.6;4;0;-;-;-
MAG;2012122301;6.7;0;0;995.6;4;0;-;-;-
MAG;2012122302;6.2;0;0;995.6;4;0;-;-;-
MAG;2012122303;6.1;0;0;995.0;4;0;-;-;-
MAG;2012122304;6.0;0;0;994.0;4;0;-;-;-
MAG;2012122305;5.9;0;0;994.0;4;0;-;-;-
MAG;2012122306;5.5;0;0;994.5;4;0;-;-;-
MAG;2012122307;5.3;0;0;994.5;4;0;-;-;-
MAG;2012122308;5.3;0;0;994.6;4;0;-;-;-
MAG;2012122309;5.8;0;0;994.8;4;0;-;-;-
MAG;2012122310;6.4;0;0;995.0;4;0;-;-;-
MAG;2012122311;6.8;0;0;994.5;4;0;-;-;-
MAG;2012122312;6.8;0;0;994.1;4;0;-;-;-
MAG;2012122313;6.8;0;0;993.9;4;0;-;-;-
MAG;2012122314;6.8;0;0;993.7;4;0;-;-;-
MAG;2012122315;6.8;0;0;994.1;4;0;-;-;-
MAG;2012122316;6.5;0;0;994.5;4;0;-;-;-
MAG;2012122317;6.2;0;0;994.9;4;0;-;-;-
MAG;2012122318;6.0;0;0;995.4;4;0;-;-;-
MAG;2012122319;5.9;0;0;995.9;4;0;-;-;-
MAG;2012122320;5.7;0;0;996.2;4;0;-;-;-
MAG;2012122321;5.8;0;0;996.4;4;0;-;-;-
MAG;2012122322;5.6;0;0;996.8;4;0;-;-;-
MAG;2012122323;5.5;0;0;997.0;4;0;-;-;-
MAG;2012122400;5.5;0;0;997.1;4;0;-;-;-
MAG;2012122401;5.2;0;0;997.2;4;0;-;-;-
MAG;2012122402;5.1;0;0;997.2;4;0;-;-;-
MAG;2012122403;5.0;0;0;997.1;4;0;-;-;-
MAG;2012122404;4.8;0;0;997.1;4;0;-;-;-
MAG;2012122405;4.7;0;0;997.3;4;0;-;-;-
MAG;2012122406;4.6;0;0;997.7;4;0;-;-;-
MAG;2012122407;4.5;0;0;997.9;4;0;-;-;-
MAG;2012122408;4.7;0;0;998.6;4;0;-;-;-
MAG;2012122409;5.2;0;0;999.0;4;0;-;-;-
MAG;2012122410;6.1;0;0;999.1;4;0;-;-;-
MAG;2012122411;6.9;0;0;998.6;4;0;-;-;-
MAG;2012122412;7.0;0;0;998.0;4;0;-;-;-
MAG;2012122413;7.3;0;0;997.5;4;0;-;-;-
MAG;2012122414;7.4;0;0;997.4;4;0;-;-;-
MAG;2012122415;7.2;0;0;997.7;4;0;-;-;-
MAG;2012122416;7.0;0;0;997.9;4;0;-;-;-
MAG;2012122417;7.0;0;0;998.1;4;0;-;-;-
MAG;2012122418;7.0;0;0;998.2;4;0;-;-;-
MAG;2012122419;6.9;0;0;998.4;4;0;-;-;-
MAG;2012122420;6.9;0;0;998.2;4;0;-;-;-
MAG;2012122421;6.7;0;0;998.6;4;0;-;-;-
MAG;2012122422;6.8;0;0;998.5;4;0;-;-;-
MAG;2012122423;6.9;0;0;998.5;4;0;-;-;-
MAG;2012122500;6.8;0;0;998.1;4;0;-;-;-
MAG;2012122501;6.8;0;0;997.3;4;0;-;-;-
MAG;2012122502;6.9;0;0;997.6;4;0;-;-;-
MAG;2012122503;6.9;0;0;997.0;4;0;-;-;-
MAG;2012122504;7.0;0;0;996.6;4;0;-;-;-
MAG;2012122505;6.9;0;0;996.6;4;0;-;-;-
MAG;2012122506;6.9;0;0;996.5;4;0;-;-;-
MAG;2012122507;7.1;0;0;996.7;4;0;-;-;-
MAG;2012122508;7.1;0;0;996.6;4;0;-;-;-
MAG;2012122509;7.2;0;0;997.0;4;0;-;-;-
MAG;2012122510;7.5;0;0;996.6;4;0;-;-;-
MAG;2012122511;7.6;0;0;995.9;4;0;-;-;-
MAG;2012122512;7.6;0;0;995.1;4;0;-;-;-
MAG;2012122513;7.5;0;0;994.4;4;0;-;-;-
MAG;2012122514;7.7;0;0;994.0;4;0;-;-;-
MAG;2012122515;7.7;0;0;994.2;4;0;-;-;-
MAG;2012122516;7.6;0;0;994.2;4;0;-;-;-
MAG;2012122517;7.6;0;0;994.3;4;0;-;-;-
MAG;2012122518;7.5;0;0;994.4;4;0;-;-;-
MAG;2012122519;7.6;0;0;994.5;4;0;-;-;-
MAG;2012122520;7.6;0;0;994.4;4;0;-;-;-
MAG;2012122521;7.7;0;0;994.3;4;0;-;-;-
MAG;2012122522;7.6;0;0;993.9;4;0;-;-;-
MAG;2012122523;7.7;0;0;993.7;4;0;-;-;-
MAG;2012122600;7.6;0;0;993.1;4;0;-;-;-
MAG;2012122601;7.6;0;0;992.6;4;0;-;-;-
MAG;2012122602;7.5;0;0;992.3;4;0;-;-;-
MAG;2012122603;7.4;0;0;991.6;4;0;-;-;-
MAG;2012122604;7.4;0;0;991.3;4;0;-;-;-
MAG;2012122605;7.4;0;0;991.1;4;0;-;-;-
MAG;2012122606;7.4;0;0;991.2;4;0;-;-;-
MAG;2012122607;7.5;0;0;991.3;4;0;-;-;-
MAG;2012122608;7.6;0;0;991.5;4;0;-;-;-
MAG;2012122609;7.8;0;0;992.0;4;0;-;-;-
MAG;2012122610;8.5;0;0;992.0;4;0;-;-;-
MAG;2012122611;8.7;0;0;991.5;4;0;-;-;-
MAG;2012122612;9.2;0;0;991.0;4;0;-;-;-
MAG;2012122613;9.1;0;0;990.8;4;0;-;-;-
MAG;2012122614;8.5;0;0;991.0;4;0;-;-;-
MAG;2012122615;7.8;0;0;991.6;4;0;-;-;-
MAG;2012122616;7.1;0;0;992.0;4;0;-;-;-
MAG;2012122617;6.8;0;0;992.3;4;0;-;-;-
MAG;2012122618;6.6;0;0;992.5;4;0;-;-;-
MAG;2012122619;5.9;0;0;992.9;4;0;-;-;-
MAG;2012122620;6.0;0;0;993.5;4;0;-;-;-
MAG;2012122621;5.7;0;0;994.2;4;0;-;-;-
MAG;2012122622;5.6;0;0;995.0;4;0;-;-;-
MAG;2012122623;5.5;0;0;995.5;4;0;-;-;-
MAG;2012122700;5.5;0;0;995.6;4;0;-;-;-
MAG;2012122701;5.2;0;0;995.8;4;0;-;-;-
MAG;2012122702;5.0;0;0;995.8;4;0;-;-;-
MAG;2012122703;5.1;0;0;995.9;4;0;-;-;-
MAG;2012122704;5.0;0;0;995.7;4;0;-;-;-
MAG;2012122705;5.0;0;0;995.4;4;0;-;-;-
MAG;2012122706;5.1;0;0;995.6;4;0;-;-;-
MAG;2012122707;5.1;0;0;995.8;4;0;-;-;-
MAG;2012122708;5.2;0;0;995.9;4;0;-;-;-
MAG;2012122709;5.6;0;0;996.0;4;0;-;-;-
MAG;2012122710;6.2;0;0;995.6;4;0;-;-;-
MAG;2012122711;6.7;0;0;995.0;4;0;-;-;-
MAG;2012122712;7.1;0;0;994.0;4;0;-;-;-
MAG;2012122713;7.1;0;0;992.9;4;0;-;-;-
MAG;2012122714;7.0;0;0;992.2;4;0;-;-;-
MAG;2012122715;6.8;0;0;991.6;4;0;-;-;-
MAG;2012122716;6.8;0;0;992.0;4;0;-;-;-
MAG;2012122717;6.7;0;0;991.6;4;0;-;-;-
MAG;2012122718;6.8;0;0;991.3;4;0;-;-;-
MAG;2012122719;6.5;0;0;991.8;4;0;-;-;-
MAG;2012122720;6.3;0;0;992.1;4;0;-;-;-
MAG;2012122721;6.3;0;0;993.0;4;0;-;-;-
MAG;2012122722;6.6;0;0;992.9;4;0;-;-;-
MAG;2012122723;6.7;0;0;993.0;4;0;-;-;-
MAG;2012122800;6.6;0;0;993.3;4;0;-;-;-
MAG;2012122801;6.8;0;0;993.8;4;0;-;-;-
MAG;2012122802;7.1;0;0;994.9;4;0;-;-;-
MAG;2012122803;7.2;0;0;995.7;4;0;-;-;-
MAG;2012122804;6.9;0;0;996.5;4;0;-;-;-
MAG;2012122805;6.5;0;0;997.6;4;0;-;-;-
MAG;2012122806;6.3;0;0;998.8;4;0;-;-;-
MAG;2012122807;6.3;0;0;999.9;4;0;-;-;-
MAG;2012122808;6.4;0;0;1000.9;4;0;-;-;-
MAG;2012122809;6.4;0;0;1001.3;4;0;-;-;-
MAG;2012122810;6.1;0;0;1001.2;4;0;-;-;-
MAG;2012122811;5.5;0;0;1000.2;4;0;-;-;-
MAG;2012122812;3.9;0;0;999.0;4;0;-;-;-
MAG;2012122813;3.6;0;0;998.7;4;0;-;-;-
MAG;2012122814;3.4;0;0;998.6;4;0;-;-;-
MAG;2012122815;3.6;0;0;999.1;4;0;-;-;-
MAG;2012122816;4.0;0;0;999.6;4;0;-;-;-
MAG;2012122817;4.5;0;0;1000.4;4;0;-;-;-
MAG;2012122818;5.0;0;0;1001.1;4;0;-;-;-
MAG;2012122819;5.2;0;0;1002.0;4;0;-;-;-
MAG;2012122820;5.3;0;0;1002.9;4;0;-;-;-
MAG;2012122821;5.5;0;0;1003.8;4;0;-;-;-
MAG;2012122822;5.7;0;0;1004.5;4;0;-;-;-
MAG;2012122823;6.0;0;0;1004.8;4;0;-;-;-
MAG;2012122900;5.8;0;0;1004.7;4;0;-;-;-
MAG;2012122901;5.7;0;0;1004.5;4;0;-;-;-
MAG;2012122902;5.6;0;0;1004.8;4;0;-;-;-
MAG;2012122903;5.4;0;0;1004.6;4;0;-;-;-
MAG;2012122904;5.4;0;0;1004.5;4;0;-;-;-
MAG;2012122905;5.2;0;0;1004.3;4;0;-;-;-
MAG;2012122906;5.3;0;0;1004.8;4;0;-;-;-
MAG;2012122907;5.3;0;0;1005.2;4;0;-;-;-
MAG;2012122908;5.4;0;0;1005.7;4;0;-;-;-
MAG;2012122909;5.7;0;0;1006.0;4;0;-;-;-
MAG;2012122910;6.4;0;0;1005.6;4;0;-;-;-
MAG;2012122911;6.4;0;0;1004.6;4;0;-;-;-
MAG;2012122912;6.2;0;0;1003.3;4;0;-;-;-
MAG;2012122913;6.4;0;0;1002.0;4;0;-;-;-
MAG;2012122914;6.0;0;0;1001.5;4;0;-;-;-
MAG;2012122915;5.8;0;0;1001.2;4;0;-;-;-
MAG;2012122916;5.7;0;0;1001.0;4;0;-;-;-
MAG;2012122917;5.6;0;0;1001.2;4;0;-;-;-
MAG;2012122918;5.5;0;0;1001.3;4;0;-;-;-
MAG;2012122919;5.4;0;0;1001.3;4;0;-;-;-
MAG;2012122920;5.4;0;0;1000.9;4;0;-;-;-
MAG;2012122921;5.3;0;0;1000.4;4;0;-;-;-
MAG;2012122922;5.2;0;0;1000.2;4;0;-;-;-
MAG;2012122923;5.1;0;0;1000.0;4;0;-;-;-
MAG;2012123000;5.1;0;0;999.7;4;0;-;-;-
MAG;2012123001;5.0;0;0;999.5;4;0;-;-;-
MAG;2012123002;5.0;0;0;999.0;4;0;-;-;-
MAG;2012123003;5.1;0;0;998.8;4;0;-;-;-
MAG;2012123004;4.8;0;0;999.0;4;0;-;-;-
MAG;2012123005;4.8;0;0;998.9;4;0;-;-;-
MAG;2012123006;4.6;0;0;998.7;4;0;-;-;-
MAG;2012123007;4.7;0;0;999.3;4;0;-;-;-
MAG;2012123008;4.8;0;0;999.8;4;0;-;-;-
MAG;2012123009;5.0;0;0;1000.1;4;0;-;-;-
MAG;2012123010;5.5;0;0;999.7;4;0;-;-;-
MAG;2012123011;5.8;0;0;999.0;4;0;-;-;-
MAG;2012123012;5.8;0;0;998.1;4;0;-;-;-
MAG;2012123013;5.5;0;0;997.8;4;0;-;-;-
MAG;2012123014;5.3;0;0;997.8;4;0;-;-;-
MAG;2012123015;5.3;0;0;998.2;4;0;-;-;-
MAG;2012123016;5.3;0;0;998.9;4;0;-;-;-
MAG;2012123017;5.2;0;0;999.7;4;0;-;-;-
MAG;2012123018;5.0;0;0;1000.4;4;0;-;-;-
MAG;2012123019;5.0;0;0;1001.0;4;0;-;-;-
MAG;2012123020;5.1;0;0;1001.4;4;0;-;-;-
MAG;2012123021;4.9;0;0;1001.6;4;0;-;-;-
MAG;2012123022;4.8;0;0;1001.8;4;0;-;-;-
MAG;2012123023;4.7;0;0;1001.9;4;0;-;-;-
MAG;2012123100;4.8;0;0;1001.8;4;0;-;-;-
MAG;2012123101;4.7;0;0;1001.9;4;0;-;-;-
MAG;2012123102;4.5;0;0;1002.1;4;0;-;-;-
MAG;2012123103;4.5;0;0;1002.5;4;0;-;-;-
MAG;2012123104;4.4;0;0;1002.4;4;0;-;-;-
MAG;2012123105;4.3;0;0;1002.5;4;0;-;-;-
MAG;2012123106;4.4;0;0;1003.0;4;0;-;-;-
MAG;2012123107;4.3;0;0;1003.6;4;0;-;-;-
MAG;2012123108;4.4;0;0;1004.1;4;0;-;-;-
MAG;2012123109;4.6;0;0;1004.2;4;0;-;-;-
MAG;2012123110;5.3;0;0;1003.8;4;0;-;-;-
MAG;2012123111;5.1;0;0;1002.9;4;0;-;-;-
MAG;2012123112;4.7;0;0;1001.5;4;0;-;-;-
MAG;2012123113;4.8;0;0;1000.5;4;0;-;-;-
MAG;2012123114;4.8;0;0;999.8;4;0;-;-;-
MAG;2012123115;4.9;0;0;999.3;4;0;-;-;-
MAG;2012123116;5.0;0;0;999.1;4;0;-;-;-
MAG;2012123117;5.0;0;0;998.9;4;0;-;-;-
MAG;2012123118;5.0;0;0;998.8;4;0;-;-;-
MAG;2012123119;5.1;0;0;998.8;4;0;-;-;-
MAG;2012123120;5.0;0;0;998.6;4;0;-;-;-
MAG;2012123121;5.0;0;0;998.1;4;0;-;-;-
MAG;2012123122;4.8;0;0;997.6;4;0;-;-;-
MAG;2012123123;4.7;0;0;997.1;4;0;-;-;-
MAG;2013010100;4.6;0;0;996.3;4;0;-;-;-
MAG;2013010101;4.5;0;0;995.7;4;0;-;-;-
MAG;2013010102;4.5;0;0;995.4;4;0;-;-;-
MAG;2013010103;4.4;0;0;994.7;4;0;-;-;-
MAG;2013010104;4.4;0;0;994.1;4;0;-;-;-
MAG;2013010105;4.3;0;0;993.9;4;0;-;-;-
MAG;2013010106;4.4;0;0;993.9;4;0;-;-;-
MAG;2013010107;4.6;0;0;993.8;4;0;-;-;-
MAG;2013010108;4.8;0;0;994.1;4;0;-;-;-
MAG;2013010109;5.2;0;0;994.4;4;0;-;-;-
MAG;2013010110;5.4;0;0;994.4;4;0;-;-;-
MAG;2013010111;5.6;0;0;993.6;4;0;-;-;-
MAG;2013010112;5.5;0;0;992.8;4;0;-;-;-
MAG;2013010113;5.2;0;0;992.4;4;0;-;-;-
MAG;2013010114;5.1;0;0;992.1;4;0;-;-;-
MAG;2013010115;5.3;0;0;992.2;4;0;-;-;-
MAG;2013010116;5.4;0;0;992.2;4;0;-;-;-
MAG;2013010117;5.4;0;0;992.5;4;0;-;-;-
MAG;2013010118;5.5;0;0;992.7;4;0;-;-;-
MAG;2013010119;5.6;0;0;992.8;4;0;-;-;-
MAG;2013010120;5.6;0;0;992.9;4;0;-;-;-
MAG;2013010121;5.7;0;0;992.8;4;0;-;-;-
MAG;2013010122;5.7;0;0;993.0;4;0;-;-;-
MAG;2013010123;5.8;0;0;993.5;4;0;-;-;-
MAG;2013010200;6.2;0;0;993.8;4;0;-;-;-
MAG;2013010201;6.3;0;0;993.9;4;0;-;-;-
MAG;2013010202;6.4;0;0;994.1;4;0;-;-;-
MAG;2013010203;6.5;0;0;994.2;4;0;-;-;-
MAG;2013010204;6.5;0;0;994.0;4;0;-;-;-
MAG;2013010205;6.4;0;0;993.8;4;0;-;-;-
MAG;2013010206;6.4;0;0;994.1;4;0;-;-;-
MAG;2013010207;6.3;0;0;994.8;4;0;-;-;-
MAG;2013010208;6.2;0;0;995.6;4;0;-;-;-
MAG;2013010209;6.4;0;0;996.4;4;0;-;-;-
MAG;2013010210;7.1;0;0;996.6;4;0;-;-;-
MAG;2013010211;7.2;0;0;996.5;4;0;-;-;-
MAG;2013010212;7.2;0;0;996.6;4;0;-;-;-
MAG;2013010213;7.2;0;0;997.4;4;0;-;-;-
MAG;2013010214;6.9;0;0;998.4;4;0;-;-;-
MAG;2013010215;6.6;0;0;999.3;4;0;-;-;-
MAG;2013010216;6.2;0;0;1000.6;4;0;-;-;-
MAG;2013010217;5.9;0;0;1001.8;4;0;-;-;-
MAG;2013010218;5.6;0;0;1003.4;4;0;-;-;-
MAG;2013010219;5.5;0;0;1004.5;4;0;-;-;-
MAG;2013010220;5.3;0;0;1005.4;4;0;-;-;-
MAG;2013010221;5.3;0;0;1006.3;4;0;-;-;-
MAG;2013010222;5.2;0;0;1007.3;4;0;-;-;-
MAG;2013010223;5.0;0;0;1008.1;4;0;-;-;-
MAG;2013010300;4.9;0;0;1008.4;4;0;-;-;-
MAG;2013010301;4.8;0;0;1009.1;4;0;-;-;-
MAG;2013010302;4.8;0;0;1009.6;4;0;-;-;-
MAG;2013010303;4.7;0;0;1009.8;4;0;-;-;-
MAG;2013010304;4.4;0;0;1009.9;4;0;-;-;-
MAG;2013010305;4.5;0;0;1010.2;4;0;-;-;-
MAG;2013010306;4.3;0;0;1010.4;4;0;-;-;-
MAG;2013010307;4.3;0;0;1010.9;4;0;-;-;-
MAG;2013010308;4.4;0;0;1011.1;4;0;-;-;-
MAG;2013010309;4.8;0;0;1011.6;4;0;-;-;-
MAG;2013010310;5.2;0;0;1011.3;4;0;-;-;-
MAG;2013010311;4.8;0;0;1010.2;4;0;-;-;-
MAG;2013010312;4.7;0;0;1009.7;4;0;-;-;-
MAG;2013010313;4.8;0;0;1009.0;4;0;-;-;-
MAG;2013010314;4.9;0;0;1008.8;4;0;-;-;-
MAG;2013010315;5.0;0;0;1009.2;4;0;-;-;-
MAG;2013010316;5.1;0;0;1009.5;4;0;-;-;-
MAG;2013010317;5.1;0;0;1009.7;4;0;-;-;-
MAG;2013010318;5.1;0;0;1009.6;4;0;-;-;-
MAG;2013010319;5.0;0;0;1009.6;4;0;-;-;-
MAG;2013010320;4.9;0;0;1009.7;4;0;-;-;-
MAG;2013010321;4.9;0;0;1009.8;4;0;-;-;-
MAG;2013010322;4.9;0;0;1009.7;4;0;-;-;-
MAG;2013010323;4.9;0;0;1009.2;4;0;-;-;-
MAG;2013010400;5.0;0;0;1008.6;4;0;-;-;-
MAG;2013010401;4.9;0;0;1008.3;4;0;-;-;-
MAG;2013010402;5.0;0;0;1007.9;4;0;-;-;-
MAG;2013010403;5.1;0;0;1007.3;4;0;-;-;-
MAG;2013010404;5.2;0;0;1006.7;4;0;-;-;-
MAG;2013010405;5.2;0;0;1006.1;4;0;-;-;-
MAG;2013010406;5.1;0;0;1005.8;4;0;-;-;-
MAG;2013010407;5.1;0;0;1005.7;4;0;-;-;-
MAG;2013010408;5.4;0;0;1005.9;4;0;-;-;-
MAG;2013010409;5.7;0;0;1006.1;4;0;-;-;-
MAG;2013010410;6.7;0;0;1006.1;4;0;-;-;-
MAG;2013010411;7.3;0;0;1005.6;4;0;-;-;-
MAG;2013010412;8.2;0;0;1004.5;4;0;-;-;-
MAG;2013010413;8.8;0;0;1003.6;4;0;-;-;-
MAG;2013010414;7.0;0;0;1003.1;4;0;-;-;-
MAG;2013010415;6.3;0;0;1003.0;4;0;-;-;-
MAG;2013010416;6.5;0;0;1003.1;4;0;-;-;-
MAG;2013010417;6.4;0;0;1003.1;4;0;-;-;-
MAG;2013010418;6.4;0;0;1003.2;4;0;-;-;-
MAG;2013010419;6.2;0;0;1003.2;4;0;-;-;-
MAG;2013010420;6.2;0;0;1002.9;4;0;-;-;-
MAG;2013010421;6.2;0;0;1002.6;4;0;-;-;-
MAG;2013010422;6.1;0;0;1002.5;4;0;-;-;-
MAG;2013010423;6.0;0;0;1001.8;4;0;-;-;-
MAG;2013010500;6.0;0;0;1001.1;4;0;-;-;-
MAG;2013010501;6.0;0;0;1000.4;4;0;-;-;-
MAG;2013010502;5.9;0;0;999.8;4;0;-;-;-
MAG;2013010503;5.9;0;0;999.1;4;0;-;-;-
MAG;2013010504;6.0;0;0;998.3;4;0;-;-;-
MAG;2013010505;5.8;0;0;997.5;4;0;-;-;-
MAG;2013010506;5.8;0;0;997.4;4;0;-;-;-
MAG;2013010507;6.0;0;0;997.8;4;0;-;-;-
MAG;2013010508;6.2;0;0;997.7;4;0;-;-;-
MAG;2013010509;6.5;0;0;997.4;4;0;-;-;-
MAG;2013010510;7.3;0;0;997.0;4;0;-;-;-
MAG;2013010511;7.5;0;0;996.2;4;0;-;-;-
MAG;2013010512;7.6;0;0;995.3;4;0;-;-;-
MAG;2013010513;7.1;0;0;994.8;4;0;-;-;-
MAG;2013010514;5.7;0;0;994.7;4;0;-;-;-
MAG;2013010515;5.5;0;0;995.0;4;0;-;-;-
MAG;2013010516;5.4;0;0;995.5;4;0;-;-;-
MAG;2013010517;5.7;0;0;995.8;4;0;-;-;-
MAG;2013010518;5.8;0;0;996.3;4;0;-;-;-
MAG;2013010519;5.8;0;0;996.6;4;0;-;-;-
MAG;2013010520;6.1;0;0;997.1;4;0;-;-;-
MAG;2013010521;6.3;0;0;997.3;4;0;-;-;-
MAG;2013010522;6.3;0;0;997.5;4;0;-;-;-
MAG;2013010523;6.5;0;0;997.7;4;0;-;-;-
MAG;2013010600;6.7;0;0;997.6;4;0;-;-;-
MAG;2013010601;6.7;0;0;997.8;4;0;-;-;-
MAG;2013010602;6.7;0;0;997.9;4;0;-;-;-
MAG;2013010603;6.8;0;0;998.0;4;0;-;-;-
MAG;2013010604;6.7;0;0;998.0;4;0;-;-;-
MAG;2013010605;6.8;0;0;998.2;4;0;-;-;-
MAG;2013010606;6.8;0;0;998.3;4;0;-;-;-
MAG;2013010607;6.7;0;0;998.5;4;0;-;-;-
MAG;2013010608;6.6;0;0;998.7;4;0;-;-;-
MAG;2013010609;6.5;0;0;998.8;4;0;-;-;-
MAG;2013010610;7.2;0;0;998.4;4;0;-;-;-
MAG;2013010611;6.8;0;0;997.1;4;0;-;-;-
MAG;2013010612;7.6;0;0;995.9;4;0;-;-;-
MAG;2013010613;7.9;0;0;995.0;4;0;-;-;-
MAG;2013010614;7.7;0;0;994.4;4;0;-;-;-
MAG;2013010615;7.3;0;0;994.4;4;0;-;-;-
MAG;2013010616;7.1;0;0;994.3;4;0;-;-;-
MAG;2013010617;6.8;0;0;994.0;4;0;-;-;-
MAG;2013010618;5.9;0;-8;994.2;4;0;-;-;-
MAG;2013010619;5.4;0;-20;994.3;4;0;-;-;-
MAG;2013010620;4.3;0;-8;994.2;4;0;-;-;-
MAG;2013010621;3.7;0;0;994.0;4;0;-;-;-
